id;external_id;inventory_number;serial_number;title;device_type_title;manufacturer;responsible_manufacturer;facility_name;location;department;construction_year;commissioning_at;service_partner;comments_field;operation_status;last_maintenance;next_maintenance;medical_device;ce_marking;ce_notified_body;according_to_annex;risk_level;purchase_price;depreciation_in_years;retirement_date
67dd755e6a246df2210b7179;;2433;08221K60787;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station A1;Geriatrie;2021;2021-11-17;;;retired;;;Yes;Yes;0297;2;I;;;2023-01-02
67dd755e6a246df2210b717f;;2441;08521K6010;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ Stimpfach;MVZ Stimpfach;2021;2021-12-29;;;retired;;;Yes;Yes;0297;2;I;;;2022-04-04
67dd755f6a246df2210b71aa;;2483;21621K55737;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Medizintechnik;Medizintechnik;2022;;;;retired;;;Yes;Yes;0297;2;I;;;2022-09-22
67dd755f6a246df2210b71b3;;2492;16520K60409;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3A;Innere Medizin;2022;2022-06-14;Welch Allyn GmbH & Co. KG;;retired;;;Yes;Yes;0297;2;I;;;2024-08-09
67dd755f6a246df2210b71b8;;2502;24021K56118;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2022;2022-08-12;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd755f6a246df2210b71b9;;2503;24021K61306;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3A;Innere Medizin;2022;2022-08-17;Welch Allyn GmbH & Co. KG;;retired;;;Yes;Yes;0297;2;I;;;2023-10-11
67dd755f6a246df2210b71bc;;2505;15521K62911;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3B;Innere Medizin;2022;2022-08-23;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd755f6a246df2210b71bd;;2506;24321K60049;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2022;2022-08-23;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd755f6a246df2210b71be;;2507;08222K55928;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3A;Innere Medizin;2022;2022-08-23;Welch Allyn GmbH & Co. KG;;retired;;;Yes;Yes;0297;2;I;;;2024-11-05
67dd755f6a246df2210b71bf;;2508;24021K61761;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N2B;Chirurgie;2022;2022-08-23;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75606a246df2210b71ca;;2520;11722k55447;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2022;2022-09-28;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75606a246df2210b71d8;;2534;17120K60619;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Intensivstation;Intensivstation;2020;2022-11-03;SMS medipool GmbH;;active;;;Yes;Yes;0297;2;I;;;
67dd75606a246df2210b71d9;;2539;20422k55307;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station A1;Geriatrie;2022;2023-01-26;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75606a246df2210b71ea;;2565;19622K56174;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station A1;Geriatrie;2023;2023-08-18;;;active;;;Yes;Yes;0297;2;I;;;
67dd75606a246df2210b7204;;2592;13421K61551;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3A;Innere Medizin;2022;2023-10-11;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75616a246df2210b720e;;2601;16520k60099;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N2A;Chirurgie;2020;2023-11-14;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75616a246df2210b7219;;2612;15420K60645;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Intensivstation;Intensivstation;2024;2024-01-30;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75616a246df2210b721a;;2614;17120K60005;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Intensivstation;Intensivstation;2024;2024-01-30;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75616a246df2210b721b;;2613;14820K60566;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Intensivstation;Intensivstation;2024;2024-01-30;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75616a246df2210b721e;;2616;35522K55688;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2024;2024-03-19;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7242;;2654;17120K60459;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2024;2024-04-18;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7243;;2655;14820K62025;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3B;Innere Medizin;2024;2024-04-18;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7245;;2657;17120K60736;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N3A;Innere Medizin;2024;2024-04-18;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7249;;2659;08323K56763;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Krankenpflegeschule;Krankenpflegeschule;2024;2024-08-22;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b724f;;2665;15320K60018;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Station N2B;Chirurgie;2024;2024-05-08;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7256;;2674;16421K56916;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2024;2024-05-10;;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7257;;2673;423K60385;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;Ambulanz;Ambulanz;2024;2024-05-24;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b725a;;2677;02521k63065;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ KINDER;Pädiatrie;2021;2024-09-13;Welch Allyn GmbH & Co. KG;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b725d;;2679;35620k60557;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ KINDER;MVZ;2024;2024-10-09;Vantive Health Germany GmbH;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b725e;;2680;15320k60242;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ KINDER;MVZ;2024;2024-10-09;Vantive Health Germany GmbH;;active;;;Yes;Yes;0297;2;I;;;
67dd75626a246df2210b7266;;2688;33620K60947;ThermoScan Pro 6000;Thermometer (Infrarot);Welch Allyn, Inc.;Welch Allyn Limited;Klinikum Crailsheim;MVZ KINDER;MVZ;2024;2024-11-08;Baxter Deutschland GmbH, Hauptsitz;;active;;;Yes;Yes;0297;2;I;;;
67dd754c6a246df2210b6c18;;0950;TONO13037;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2012;2012-10-23;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd754c6a246df2210b6c19;;0951;TONO13039;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2012;2012-10-23;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd754c6a246df2210b6c1a;;0953;TONO13038;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2012;2012-10-23;PAR Medizintechnik GmbH, Im Platinum;;retired;;;Yes;Yes;0482;2;I;;;2021-10-05
67dd754c6a246df2210b6c1b;;0952;TONO13040;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2012;2012-10-23;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd754c6a246df2210b6c1c;;0954;TONO11274;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2012-10-25;PAR Medizintechnik GmbH, Im Platinum;;retired;;;Yes;Yes;0482;2;I;;;2016-09-26
67dd754c6a246df2210b6c1d;;0956;TONO11272;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2012-10-25;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd754c6a246df2210b6c1e;;0955;TONO11276;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2012-10-25;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd75556a246df2210b6ec0;;1714;96466;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2016;2016-09-26;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd75576a246df2210b6f8d;;1931;TONO19287;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;MVZ Allgemein;MVZ;2018;2018-08-06;PAR Medizintechnik GmbH, Im Platinum;;retired;;;Yes;Yes;0482;2;I;;;2024-12-05
67dd755e6a246df2210b716a;;2419;TONO99114;Tonoport V;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2021;2021-09-21;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd755a6a246df2210b705e;;2150;TONO20413;Tonoport VI;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2020;2020-03-03;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd755a6a246df2210b7060;;2151;TONO20412;Tonoport VI;Langzeit, BD-Aufnahme;PAR Medizintechnik GmbH & Co. KG;GE Healthcare GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2020;2020-03-06;PAR Medizintechnik GmbH, Im Platinum;;active;;;Yes;Yes;0482;2;I;;;
67dd754a6a246df2210b6b78;;0669;7012376;UCR;Insufflationsgerät;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;Medizintechnik;Medizintechnik;2010;2010-06-14;Olympus Deutschland GmbH, Medical Repair Service;;retired;;;Yes;Yes;;;I;;;2019-03-20
67dd756b6a246df2210b74cc;;0960;7227274;UCR;Insufflationsgerät;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2012;2012-11-07;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;;;I;;;
67dd756b6a246df2210b74e4;;1257;7526741;UCR;Insufflationsgerät;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2015;2015-10-05;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;;;I;;;
67dd754d6a246df2210b6c38;;0998;1400469;UES-40;Chirurgiegerät, HF, RF;Olympus Europa SE & Co. KG;Olympus Europa SE & Co. KG;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2013;2013-04-10;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;0197;1;II;;;
67dd75556a246df2210b6ed8;;1738;8116.2227;UF 30;Wärmeschrank;Memmert GmbH & Co.KG;Memmert GmbH & Co.KG;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2016;2016-12-23;;;active;;;Yes;Yes;;;I;;;
67dd756a6a246df2210b74ab;;0397;HB1795-A;UG410 - Isolationswächter;Netzteil/Ladegerät, Zubehör;Karl Storz GmbH & Co. KG;Karl Storz GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz SE & Co. KG, Endoskope;;active;;;Yes;Yes;;;I;;;
67dd756a6a246df2210b74ac;;0399;HB1796-A;UG410 - Isolationswächter;Netzteil/Ladegerät, Zubehör;Karl Storz GmbH & Co. KG;Karl Storz GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz SE & Co. KG, Endoskope;;active;;;Yes;Yes;;;I;;;
67dd756a6a246df2210b74ad;;0391;HB1800-A;UG410 - Isolationswächter;Netzteil/Ladegerät, Zubehör;Karl Storz GmbH & Co. KG;Karl Storz GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2008;;Karl Storz GmbH & Co. KG, Endoskope;;retired;;;Yes;Yes;;;I;;;2017-07-27
67dd75486a246df2210b6aed;;0416;634353;UM 5 503;Unbekannt;MMM Münchener Medizin Mechanik GmbH, MMM-Group;MMM Münchener Medizin Mechanik GmbH, MMM-Group;Klinikum Crailsheim;Sterilisation;Sterilisation;1985;;MMM Münchener Medizin Mechanik GmbH, Servicezentrale;;retired;;;Yes;Yes;;;I;;;2016-07-01
67dd755e6a246df2210b7180;;2439;OO05115;UP 210 Endomat Select SCB;Saug/Spülpumpe;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2021;2021-11-30;;;active;;;Yes;Yes;0123;;I;;;
67dd755e6a246df2210b7181;;2438;RO05755;UP 210 Endomat Select SCB;Saug/Spülpumpe;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2021;2021-12-06;;;active;;;Yes;Yes;0123;;I;;;
67dd755f6a246df2210b71a0;;2473;OO05088;UP 210 Endomat Select SCB;Saug/Spülpumpe;KARL STORZ GmbH & Co. KG;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2022;2022-03-16;Karl Storz GmbH & Co. KG, Endoskope;;active;;;Yes;Yes;0123;;I;;;
67dd754d6a246df2210b6c35;;0994;261754;UP-897 MD;Printer, Video;SONY Corporation;SONY Deutschland GmbH;Klinikum Crailsheim;Medizintechnik;Medizintechnik;2013;2013-03-21;;;retired;;;Yes;Yes;;;I;;;2018-01-09
67dd756b6a246df2210b74c5;;0864;0234459;UP-D895 MD;Printer, Video;SONY Corporation;SONY Deutschland GmbH;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2012;2012-04-10;;;active;;;Yes;Yes;;;I;;;
67dd756b6a246df2210b74b7;;0642;I8KD00272;UP-D897;Printer, Video;SONY Corporation;SONY Deutschland GmbH;Klinikum Crailsheim;Station N3A;Innere Medizin;2010;2012-03-01;GE Healthcare GmbH;;retired;;;Yes;Yes;;;I;;;2022-02-03
67dd756b6a246df2210b74d3;;1038;fest eingebaut;UP-D897;Printer, Video;SONY Corporation;SONY Deutschland GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2013;2013-10-10;;;retired;;;Yes;Yes;;;I;;;2022-10-20
67dd756b6a246df2210b74d4;;1040;fest eingebaut;UP-D897;Printer, Video;SONY Corporation;SONY Deutschland GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2013;2013-10-10;Bild und Ton GmbH;;active;;;Yes;Yes;;;I;;;
67dd75546a246df2210b6eb5;;1700;V0016865;UST-5299;Ultraschallsonde;Aloka Deutschland GmbH;Hitachi Medical Systems Deutschland GmbH;Klinikum Crailsheim;Station A1;Geriatrie;2016;2016-08-12;Hitachi Medical Systems GmbH, Zentrale;;active;;;Yes;Yes;0123;;I;;;
67dd75546a246df2210b6ebc;;1710;Y0005439;UST-5299;Ultraschallsonde;Aloka Deutschland GmbH;Hitachi Medical Systems Deutschland GmbH;Klinikum Crailsheim;Station A1;Geriatrie;2016;2016-09-16;Hitachi Medical Systems GmbH, Zentrale;;retired;;;Yes;Yes;0123;;I;;;2024-12-19
67dd75546a246df2210b6eb7;;1701;V0017761;UST-9123;Ultraschallsonde;Aloka Deutschland GmbH;Hitachi Medical Systems Deutschland GmbH;Klinikum Crailsheim;Station A1;Geriatrie;2016;2016-08-12;Hitachi Medical Systems GmbH, Zentrale;;retired;;;Yes;Yes;0123;;I;;;2024-12-17
67dd755d6a246df2210b712d;;2358;23976;Universal Battery Charger II;Netzteil/Ladegerät;SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2019;2021-04-22;Johnson & Johnson Medical GmbH, Geschäftsbereich DePuy Synthes;;active;;;Yes;Yes;;;I;;;
67dd75496a246df2210b6b4a;;0599;41199;Universal Battery Charger;Netzteil/Ladegerät;SYNTHES GmbH;SYNTHES GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2005;;Johnson & Johnson Medical GmbH, Geschäftsbereich DePuy Synthes;;retired;;;Yes;Yes;;;I;;;2018-03-29
67dd755a6a246df2210b7062;;2154;30159;VENTIlogic LS;Beatmungsgerät, Langzeit (mid);Weinmann Geräte für Medizin GmbH & Co. KG;Löwenstein Medical Technology GmbH + Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2020-04-14;;;retired;;;Yes;Yes;0197;1;II;;;2020-09-21
67dd755a6a246df2210b7063;;2155;30533;VENTIlogic LS;Beatmungsgerät, Langzeit (mid);Weinmann Geräte für Medizin GmbH & Co. KG;Löwenstein Medical Technology GmbH + Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2017;2020-04-14;;;retired;;;Yes;Yes;0197;1;II;;;2020-09-21
67dd755a6a246df2210b7064;;2157;21137;VENTIlogic LS;Beatmungsgerät, Langzeit (mid);Weinmann Geräte für Medizin GmbH & Co. KG;Löwenstein Medical Technology GmbH + Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2020-04-14;;;retired;;;Yes;Yes;0197;1;II;;;2020-09-21
67dd755a6a246df2210b7065;;2156;12608;VENTIlogic LS;Beatmungsgerät, Langzeit (mid);Weinmann Geräte für Medizin GmbH & Co. KG;Löwenstein Medical Technology GmbH + Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2013;2020-04-14;;;retired;;;Yes;Yes;0197;1;II;;;2020-09-21
67dd755a6a246df2210b7066;;2158;21113;VENTIlogic LS;Beatmungsgerät, Langzeit (mid);Weinmann Geräte für Medizin GmbH & Co. KG;Löwenstein Medical Technology GmbH + Co. KG;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2020-04-14;Löwenstein Medical SE & Co. KG;;retired;;;Yes;Yes;0197;1;II;;;2020-09-21
67dd756b6a246df2210b74c8;;0828;13614420;VF10-5;Ultraschallsonde;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;MVZ Gerabronn;MVZ Gerabronn;2011;2011-10-28;Siemens Healthineers AG;;active;;;Yes;Yes;0123;;I;;;
67dd75556a246df2210b6ec7;;1712;63332011;VF 12-4;Ultraschallsonde;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;Orthopädie;Orthopädie;2016;2016-09-21;;;active;;;Yes;Yes;0123;;I;;;
67dd75516a246df2210b6d75;;1369;C16C016042;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6d76;;1370;C16C016133;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6d78;;1373;C16C016046;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6d7e;;1378;C16C016189;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6dc8;;1459;C16C016169;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6dcb;;1460;C16C016201;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Station N3B;Innere Medizin;2016;2016-06-07;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6dd5;;1471;C16C019427;VGA-Monitor Philips;Standard-Monitor, EDV;Philips Medizin Systeme Böblingen GmbH;Philips Medizin Systeme Böblingen GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2016-06-09;Philips Medizin Systeme Böblingen GmbH;;active;;;Yes;Yes;;;I;;;
67dd75496a246df2210b6b19;;0519;11302139;VIO 200 S;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Ambulanz;Ambulanz;2009;2009-04-14;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd754a6a246df2210b6b65;;0655;11316772;VIO 200 S;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2010;2010-05-11;;;active;;;Yes;Yes;0124;1;II;;;
67dd754b6a246df2210b6bd0;;0842;11340645;VIO 200 S;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2011;2011-12-19;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd75536a246df2210b6e60;;1611;11414208;VIO 200 S;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;MVZ Chirurgie;MVZ;2016;2016-06-17;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd75536a246df2210b6e61;;1610;11414209;VIO 200 S;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2016;2016-06-17;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd75606a246df2210b71d4;;2526;11538680;VIO 3;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2022;2022-11-28;;;active;;;Yes;Yes;0124;1;II;;;
67dd75606a246df2210b71dd;;2540;11542741;VIO 3;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2023;2023-02-21;;;active;;;Yes;Yes;0124;1;II;;;
67dd75606a246df2210b7207;;2591;11553608;VIO 3;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2023;2023-10-04;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd75496a246df2210b6b28;;0551;11236999;VIO 300 D;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2003;2003-12-10;Erbe Elektromedizin GmbH, Hauptsitz;;active;;;Yes;Yes;0124;1;II;;;
67dd75496a246df2210b6b38;;0576;11237000;VIO 300 D;Chirurgiegerät, HF, RF;ERBE Elektromedizin GmbH;ERBE Elektromedizin GmbH;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2003;2003-12-10;Erbe Elektromedizin GmbH, Hauptsitz;;retired;;;Yes;Yes;0124;1;II;;;2023-03-17
