id;title;external_id;device_type_id;device_type_title;emtec_code;training_mandatory;software_version;manufacturer_id;manufacturer;end_of_service;end_of_life;ce_marking;ce_notified_body;responsible_5_mpg;according_to_annex;risk_class;active_device;udi_di
5f7b0ba3edba93118bea6574;LaserStar 532nm;;5f7affc9edba93118be9d14e;Lasergerät, Chirurgie;;Ja;;64b6cd7716691d0024550975;D.O.R.C. Dutch Ophthalmic Research Center (International) B.V.;;;Ja;0344;D.O.R.C. Deutschland GmbH;1;II;Ja;
65bb90fe6d3c49001106908d;Leon;;65b8fd134b60dd000f566a61;Anästhesiegerät;;Ja;"1.0.0; 3.11.14";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270015
66758d7a93c65ca59b8fcbc8;Leon;;65b8fd134b60dd000f566a61;Anästhesiegerät;;Ja;"3.11.15; 3.11.16";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270015
65bb95896d3c490f222c6f0f;Leon mri;;65b8fd134b60dd000f566a61;Anästhesiegerät;;Ja;"1.0.0; 3.11.14";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171273009
66758e3593c65ca59b8fcbe3;Leon mri;;65b8fd134b60dd000f566a61;Anästhesiegerät;;Ja;"3.11.15; 3.11.16";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171273009
6901c9d53dc3bf85ffbcf481;Leon plus edition;;65b8fd134b60dd000f566a61;Anästhesiegerät;;Ja;4.8;65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;
6901d62b3dc3bf85ffbcf597;Leoni 4;;65b8fecb4b60dd000f566a8d;Neonatologiebeatmungsgerät;;Ja;1.16;65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;
5f7b0bb7edba93118bea668c;Leoni plus;;65b8fecb4b60dd000f566a8d;Neonatologiebeatmungsgerät;;Ja;"1.0.0; 4.0.9";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270084
66758f45b22bc0a8d8ab88c6;Leoni plus;;65b8fecb4b60dd000f566a8d;Neonatologiebeatmungsgerät;;Ja;"4.1.0; 4.5.0";65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270084
67bb5ccdbe2c48ed32af53a2;Levaflex (Delta 2004 Evolution);;67bb5ca9aab5649b95002b0a;Stehgerät;;Ja;;64b6539cf5fc38000e51c371;ISKO Koch GmbH;;;Ja;;ISKO Koch GmbH;;I;Ja;04251858500228
60b5b157490f4a0188489c4f;Liaison;;5f7affbaedba93118be9d12d;Labor, Analysegerät;;Ja;;64b6cff216691d0024550d37;Diasorin S.p.A.;;;Ja;;Roche Diagnostics Deutschland GmbH;;I;Ja;08056771102889
5f7b0bbcedba93118bea66de;Liberator;;5f7affb3edba93118be9d11c;Sonstiges / Zubehör;;Ja;;64b6cec116691d0024550b7c;VIVISOL Deutschland GmbH;;;Ja;;;;I;Ja;
5f7b0bc7edba93118bea677d;LifeVest;;5f7b0011edba93118be9d207;Defibrillator;;Ja;;64b653caf5fc38000e51c9b3;Zoll Medical Corporation;;;Ja;;Zoll Medical Corporation;1;II;Ja;
5f7b0bc8edba93118bea6791;LifeVue 90M0316;;5f7b00adedba93118be9d390;Monitor (Allgemein), TFT;;Ja;;64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;;;Ja;;Arthrex GmbH;;I;Ja;
5f7b0bc7edba93118bea6782;Lifetherm 2000;;65b8ff2e4b60dd000f566a9e;Wärmebett;;Ja;;65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270107
68a59f62de8a1bb0b9460090;Lifetherm 2000;;5f7affc2edba93118be9d142;Wärmebett;;Ja;;5d3ae84aa159c577fd9b72c8;Löwenstein Medical GmbH & Co. KG;;;Ja;0197;Löwenstein Medical GmbH & Co. KG;1;II;Ja;
5f7b0bc7edba93118bea6787;Lifetherm 2002;;65b8fee96d3c490011066903;Reanimationseinheit;;Ja;;65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270121
5f7b0bc7edba93118bea6781;Lifetherm 2003;;65b8fee96d3c490011066903;Reanimationseinheit;;Ja;;65b905c66d3c490011066980;Löwenstein Medical SE & Co. KG;;;Ja;0197;Löwenstein Medical SE & Co. KG;1;II;Ja;04260171270138
5f7b0bccedba93118bea67cb;Linea 6020/25;;607594180e6791017cdbbee6;Bett (elektrisch);;Ja;;64b65392f5fc38000e51c1d7;Embru-Werke Mantel & Cie.;;;Ja;;Embru-Werke Mantel & Cie.;;I;Ja;
5f7b0bccedba93118bea67c4;Linea Belletto;;607594180e6791017cdbbee6;Bett (elektrisch);;Ja;;64b6cd8016691d0024550985;Völker GmbH;;;Ja;;Völker GmbH;;I;Ja;
63d9ec478b9bf7000e9c076e;Link 4 Agilia Blaue Klemme;;5f7b0047edba93118be9d28d;Infusionstechnik, Dockingstation;;Ja;;5d3ae888a159c577fd9b7525;Fresenius Kabi AG;;;Ja;;Fresenius Kabi AG;1;II;Ja;04052682072659
63d9ec478b9bf7000e9c076f;Link 4+ Agilia Blaue Klemme;;5f7b0047edba93118be9d28d;Infusionstechnik, Dockingstation;;Ja;;5d3ae888a159c577fd9b7525;Fresenius Kabi AG;;;Ja;;Fresenius Kabi AG;1;II;Ja;04052682072659
65e889dc3f4a90000e1c2116;Lipokit;;5f7affbcedba93118be9d133;Zentrifuge;;Ja;;65e889dc3f4a90000e1c2117;MEDIKAN Co., LTD.;;;Ja;0434;MEDIKAN Co., LTD.;;I;Ja;
5f7b0bf6edba93118bea6a2f;Lykos 4;;5f7affa6edba93118be9d0fa;Liege, Patientenliege (elektrisch);;Ja;;64b653baf5fc38000e51c7ab;Schupp GmbH & Co. KG;;;Ja;;Schupp GmbH & Co. KG;;I;Ja;40278871396357
5f7b0bfeedba93118bea6aab;M 1027 B;;5f7b0023edba93118be9d235;Pat.-Überw., Modul, EEG;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;1;II;Ja;00884838031999
5f7b0bfbedba93118bea6a86;M 1029 A - CE;;5f7afff8edba93118be9d1c7;Pat.-Überw., Modul, TEMP;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;1+2;II;Ja;00884838021082
5f7b0bfcedba93118bea6a8b;M 1034 B;;5f7b0064edba93118be9d2d7;Pat.-Überw., Modul, BIS;;Ja;;679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;;;Ja;;Philips Medizin Systeme Böblingen GmbH;1;II;Ja;00884838051515
5f7b0c0aedba93118bea6b51;M 2703 A - Avalon FM 30;;5f7affd5edba93118be9d16c;Kardiotokograph;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;2;I;Ja;00884838000414
5f7b0c0bedba93118bea6b61;M 2720 A - Avalon CTS;;5f7b0025edba93118be9d23a;Kardiotokograph, Telemetrie;;Ja;;679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;;I;Ja;00884838034228
652edc4acbddbf000fbbd8cf;M 3001 A;;5f7b0010edba93118be9d204;Pat.-Überw., Modul, Multi;;Ja;;679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;1+2;II;Ja;00884838000254
5f7b0c12edba93118bea6bc7;M 8023 A;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;;;Ja;;Philips Medizin Systeme Böblingen GmbH;;I;Ja;00884838021730
5f7b106dedba93118beaaa5b;M-Series 1015;;5f7affbdedba93118be9d136;Liege, Transportliege;;Ja;;64b6cd7016691d0024550968;Stryker Howmedica GmbH;;;Ja;;Stryker GmbH & Co. KG;;I;Ja;00887761000957
5f7b0c14edba93118bea6be3;M.S.3;;5f7b0061edba93118be9d2d0;Instrumentenschrank;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0bfeedba93118bea6aae;M1092A;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;1;II;Ja;
5f7b0bfeedba93118bea6aad;M1095A;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;0366;Philips Medizin Systeme Böblingen GmbH;1;II;Ja;
5f7b0c10edba93118bea6ba9;M3155B (Information Center Network Database);;5f7b0018edba93118be9d219;Pat.-Überw., Zentrale;;Ja;;64b6539af5fc38000e51c325;Hewlett Packard GmbH;;;Ja;;Philips Medizin Systeme Böblingen GmbH;;I;Ja;
5f7b0c1aedba93118bea6c43;M5S-D;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;5d3ae85ca159c577fd9b7375;GE Healthcare Ultraschall Deutschland GmbH;;;Ja;0120;GE Healthcare Ultraschall Deutschland GmbH;;I;Ja;08809476810012
5f7b0c1aedba93118bea6c42;M5Sc-D;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;64b6cecb16691d0024550b8c;Parallel Design SAS;;;Ja;0459;GE Healthcare GmbH;;I;Ja;08809476810012
69023b6576b0b84e189a5316;MAC 5 A4;;5f7affc4edba93118be9d148;EKG (Gerät/System);;Ja;;67c094a75f266a1bc3687e1e;GE Medical Systems Information Technologies, Inc.;;;Ja;0197;GE Medical Systems Information Technologies, Inc.;;I;Ja;00195278276070
66e0a4ecdce046e8e4bc74b2;MAGNETOLITH®;;5f7b0064edba93118be9d2d6;Therapiegerät, Magnetfeld;;Ja;;5d3ae8eba159c577fd9b78e1;STORZ MEDICAL AG;;;Ja;0197;STORZ MEDICAL AG;1;II;Ja;07630039101251
5f7b0c2cedba93118bea6d45;MAJ-1430;;5f7affb3edba93118be9d11c;Sonstiges / Zubehör;;Ja;;64b653b0f5fc38000e51c62b;Olympus Europa SE & Co. KG;;;Ja;;Olympus Europa SE & Co. KG;;I;Ja;
5f7b0c38edba93118bea6dfa;MARS Endouro;;5f7affd1edba93118be9d162;Operationstisch;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
5f7b0c48edba93118bea6edd;MBB 15K2DM;;5f7b0025edba93118be9d239;Waage, Säugling (Elektrisch);;Ja;;64b6539ff5fc38000e51c3f9;Kern & Sohn GmbH;;;Ja;0297;Kern & Sohn GmbH;;I;Ja;
5f7b0c49edba93118bea6ee9;MBSS;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b6537ef5fc38000e51beaf;AD Analog Digital Elektronik GmbH;;;Ja;;AD Analog Digital Elektronik GmbH;;I;Ja;
5f7b0c4cedba93118bea6f19;MC19TZH;;5f7affadedba93118be9d10c;Röntgen, Monitor, TFT;;Ja;;5d3ae86ba159c577fd9b740e;Ziehm Imaging GmbH;;;Ja;0197;Ziehm Imaging GmbH;;I;Ja;
5f7b0c54edba93118bea6f91;MCS 7078 D/2;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;;Canon Medical Systems GmbH;;I;Ja;
5f7b0c5dedba93118bea7016;MD-RAV193-VS;;5f7b00adedba93118be9d390;Monitor (Allgemein), TFT;;Ja;;64b653b5f5fc38000e51c6f8;Rehder / Partner GmbH;;;Ja;;Rehder / Partner GmbH;;I;Ja;
5f7b0c57edba93118bea6fb7;MD212MC;;5f7affadedba93118be9d10c;Röntgen, Monitor, TFT;;Ja;;64b653adf5fc38000e51c5ba;Sharp NEC Display Solutions Europe GmbH;;;Ja;;Sharp NEC Display Solutions Europe GmbH;;I;Ja;
5f7b0c58edba93118bea6fd0;MD300;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;;Beijing Choice Electronic Technology Co., Ltd;;I;Ja;
5f7b0c5bedba93118bea6ff8;MD300C1;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;0123;ChoiceMMed Germany GmbH;;I;Ja;
606fb6fb355626017edd7337;MD300C12;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;0123;ChoiceMMed Germany GmbH;;I;Ja;
5f7b0c5aedba93118bea6fef;MD300C21;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;0123;WMT Reinhold Weiser;;I;Ja;
5f7b0c5dedba93118bea7009;MD300C26;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;;MAKUtec KG;;I;Ja;
5f7b0c58edba93118bea6fce;MD300C29;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;0123;ChoiceMMed Germany GmbH;;I;Ja;
5f7b0c5aedba93118bea6fe3;MD300C316;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;;Oxigeno - HealthCare GmbH;;I;Ja;
5f7b0c58edba93118bea6fcd;MD300C63;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65384f5fc38000e51bfb6;Beijing Choice Electronic Technology Co., Ltd;;;Ja;0123;ChoiceMMed Germany GmbH;;I;Ja;
5f7b0c60edba93118bea703f;MDX 8000;;5f7affafedba93118be9d112;Röntgen, Tisch;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;;Canon Medical Systems GmbH;;I;Ja;
68f78cd576b0b84e18991398;MEDICAL CAT;;5f7affc4edba93118be9d147;Therapiegerät, Kompression;;Ja;;68f78cd676b0b84e18991399;UNITRONIC GmbH;;;Ja;;UNITRONIC GmbH;;I;Ja;
5f7b0c7fedba93118bea7203;MEDUMAT Transport;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
66f3a4563eee7f2ec7386f07;MEDUVENT Standard;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;04054685276522
5f7b0cbeedba93118bea756b;MK01422-03;;5f7affa9edba93118be9d102;Absauggerät (ZGV);;Ja;;5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;;;Ja;0123;Dräger Medical AG & Co. KGaA;;I;Ja;
5f7b0cbdedba93118bea755b;MKUv 1610;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
6621230c7de71f000ec612c1;MKUv1610 MediLine;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
68e7df419bb9f01aff49344f;MOBILETT Impact;;5f7b0088edba93118be9d333;Röntgengerät, Mobil;;Ja;;5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;;;Ja;;Siemens Healthcare GmbH;;I;Ja;
6596b0262c14660010e84cf2;MPS 200K100M;;5f7afffeedba93118be9d1d4;Waage, Steh (Elektrisch);;Ja;;64b6539ff5fc38000e51c3f9;Kern & Sohn GmbH;;;Ja;0297;Kern & Sohn GmbH;;I;Ja;
5f7b0ce6edba93118bea77b1;MR 850 AGU;;5f7b0001edba93118be9d1dd;Atemgasbefeuchter;;Ja;;678f76e521b864da99517717;Fisher & Paykel Healthcare Corporation Limited;;;Ja;0123;Fisher & Paykel Healthcare GmbH & Co. KG;;I;Ja;09420012407238
61665b4ab84366000b3dc43d;MRFvd 5511;;5f7b0080edba93118be9d31f;Kühlschrank;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b0ceaedba93118bea77eb;MRidium 3850;;5f7b001bedba93118be9d21f;Infusionspumpe;;Ja;;64b6539cf5fc38000e51c36f;IRADIMED;;;Ja;0413;IRADIMED;1;II;Ja;
5f7b0cebedba93118bea7801;MRidium 3860;;5f7b001bedba93118be9d21f;Infusionspumpe;;Ja;;64b6539cf5fc38000e51c36f;IRADIMED;;;Ja;0413;IRADIMED;1;II;Ja;
5f7b0cf4edba93118bea7884;MTT 1000;;5f7affb8edba93118be9d129;Trenntransformator;;Ja;;64b653baf5fc38000e51c7be;Sedlbauer AG;;;Ja;;Sedlbauer AG;;I;Ja;
68fccb2276b0b84e1899bf73;Mach LED 150FP;;5f7b0005edba93118be9d1e8;Untersuchungsleuchte (ortsfest);;Ja;;5d3ae850a159c577fd9b72ff;Dr. Mach GmbH & Co. KG;;;Ja;;Dr. Mach GmbH & Co. KG;;I;Ja;04260348426023
654a45bbfcd166000e552dd4;Mach LED 6MC;;5f7affdaedba93118be9d179;Operationsleuchte;;Ja;;5d3ae850a159c577fd9b72ff;Dr. Mach GmbH & Co. KG;;;Ja;;Dr. Mach GmbH & Co. KG;;I;Ja;04260348428270
673e286125c9e2ab217fdb91;Maglumi 800;;5f7affbaedba93118be9d12d;Labor, Analysegerät;;Ja;;673e27ed25c9e2ab217fdb8e;Shenzhen New Industries Biomedical Engineering Co., Ltd. Snibe Co.,Ltd.;;;Ja;;Shenzhen New Industries Biomedical Engineering Co., Ltd. Snibe Co.,Ltd.;;I;Ja;06947145513344
68de8481aff236ddbbab302c;Magscreen Serenity;;5f7afff2edba93118be9d1b7;Pat.-Überw., Monitor Kompakt;;Ja;;5d3ae86aa159c577fd9b7403;Schiller Medizintechnik GmbH;;;Ja;;Schiller Medizintechnik GmbH;;I;Ja;
5f7b0c36edba93118bea6ddb;Manumed;;5f7affecedba93118be9d1a8;Liege, Patientenliege (mechanisch);;Ja;;64b65392f5fc38000e51c1e1;Enraf-Nonius B.V.;;;Ja;;Enraf-Nonius B.V.;;I;Nein;
64658b53bc235901df625070;Manuvac 10800;;5f7affa9edba93118be9d102;Absauggerät (ZGV);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0c3aedba93118bea6e0b;Mars 2.02;;5f7affd1edba93118be9d162;Operationstisch;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
5f7b0c38edba93118bea6df8;Mars Select S;;5f7affd1edba93118be9d162;Operationstisch;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;0124;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
5f7b0c3eedba93118bea6e4f;MasterScreen Body/Diff;;5f7b006dedba93118be9d2ee;Lungenfunktion, Lungenfunktionsgerät;;Ja;;64b6cdd916691d0024550a02;Jaeger GmbH & Co.KG - VIASYS Healthcare;;;Ja;0123;Becton Dickinson GmbH;;I;Ja;
68e76419aff236ddbbac0138;Maxi Move 5;;5f7affd3edba93118be9d168;Patientenlifter, fahrbar;;Ja;;64b6cd7116691d002455096b;ARJO Systeme für Rehabilitation GmbH;;;Nein;;ARJO Systeme für Rehabilitation GmbH;;I;Ja;
5f7b0c52edba93118bea6f79;McGRATH MAC;;5f7b002eedba93118be9d250;Endoskop, Laryngoskop (Video), Monitor;;Ja;;64b6ceda16691d0024550b92;Aircraft Medical Limited;;;Ja;0120;The Surgical Company GmbH;;I;Ja;10884521776494
643f523ff2647e0010d31f21;Medap S AIR B 800;;5f7affa9edba93118be9d102;Absauggerät (ZGV);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
68fa2e6b3dc3bf85ffbbd14c;Medel Sense;;5f7affdeedba93118be9d184;Blutdruckmessgerät (elektrisch);;Ja;;66aa51ed069d4ed350cf8f0f;Beurer GmbH & Co.;;;Ja;0123;Beurer GmbH & Co.;2;I;Ja;
5f7b0c7bedba93118bea71bc;Medi-Therm II;;5f7affe2edba93118be9d18e;Hypothermiegerät;;Ja;;64b6cee416691d0024550b9f;Gaymar Industries, Inc.;;;Ja;0086;Invatech GmbH & Co.;1;II;Ja;
5f7b0c7bedba93118bea71bd;Medi-Therm III;;5f7affe2edba93118be9d18e;Hypothermiegerät;;Ja;;64b6cee416691d0024550b9f;Gaymar Industries, Inc.;;;Ja;0086;Stryker GmbH & Co. KG;1;II;Ja;
5f7b0c70edba93118bea7122;Medicenter - M;;5f7b0061edba93118be9d2d0;Instrumentenschrank;;Ja;;5d3ae87ca159c577fd9b74b2;Dantschke Medizintechnik GmbH & Co. KG;;;Ja;;Dantschke Medizintechnik GmbH & Co. KG;;I;Ja;
5f7b0c6cedba93118bea70e9;Medicenter Compact - K;;5f7affcbedba93118be9d153;Behandlungseinheit, HNO;;Ja;;5d3ae87ca159c577fd9b74b2;Dantschke Medizintechnik GmbH & Co. KG;;;Ja;0123;Dantschke Medizintechnik GmbH & Co. KG;;I;Ja;
5f7b0c74edba93118bea715d;Medicenter Compact - M;;5f7b0061edba93118be9d2d0;Instrumentenschrank;;Ja;;5d3ae87ca159c577fd9b74b2;Dantschke Medizintechnik GmbH & Co. KG;;;Ja;;Dantschke Medizintechnik GmbH & Co. KG;;I;Ja;
68ed0b097470e579b471aadf;Medicenter Intra Compact Plus 820;;5f7affcbedba93118be9d153;Behandlungseinheit, HNO;;Ja;;5d3ae87ca159c577fd9b74b2;Dantschke Medizintechnik GmbH & Co. KG;;;Ja;0633;Dantschke Medizintechnik GmbH & Co. KG;;I;Ja;
67dd6a006a246df2210b1b5c;Medizinprodukt;;67dd68c26a246df2210b18d8;Medizintechnische Geräte;;Ja;;64b6539af5fc38000e51c31e;Hersteller unbekannt / Manufacturer unknown;;;Ja;;;;I;Ja;
5f7b0c80edba93118bea7208;Meducore Standard;;5f7b0011edba93118be9d207;Defibrillator;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
5f7b0c80edba93118bea7204;Medumat Easy;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
5f7b0c7fedba93118bea71fe;Medumat Variabel 4;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
5f7b0c7fedba93118bea71fa;Medumat Variabel;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
5f7b0c7eedba93118bea71f1;Medumat compact-i;;5f7b004dedba93118be9d29c;Beatmungsgerät, Notfall;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;1;II;Ja;
5f7b0c8cedba93118bea72b7;Meiko TopClean 60;;5f7b0010edba93118be9d203;RDG, Instrumente;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c88edba93118bea727b;Meiko TopLine 10;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;0408;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c8cedba93118bea72b9;Meiko TopLine 20;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;0408;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
63a26c302872dd000e616d22;Meiko TopLine 30;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;0408;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c87edba93118bea726d;Meiko TopLine 40;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;0408;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c89edba93118bea7287;Meiko Topic 10-40;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c86edba93118bea7268;Meiko Topic 20;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;0408;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c87edba93118bea7270;Meiko Topic 20.2;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
